price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Ngày đăng,Loại tin,id,Hướng
"11,8 tỷ VNĐ",Đường Trương Định phường Giáp Bát, 58m2, 5, 10, 5, 4, 4,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502837.3412132,
"4,25 tỷ VNĐ",Đường Võng Thị phường Bưởi, 42m2, 4, 3, 5, 6, 5,05/08/2022,Tin thường,batdongsan_so_com_vn_1670502838.3215926,
"6,33 tỷ VNĐ",Đường Lạc Long Quân phường Nghĩa Đô, 38m2, 4, 3, 6, 5, 5,07/08/2022,Tin thường,batdongsan_so_com_vn_1670502839.0995328,
"6,2 tỷ VNĐ",Đường Lạc Long Quân phường Nghĩa Đô, 45m2, 4, 3, 5, 4, 4,08/08/2022,Tin thường,batdongsan_so_com_vn_1670502840.0959134,
12 tỷ VNĐ,Đường Nguyễn Văn Cừ phường Bồ Đề, 60m2, 5, 3, 6, 5, 5,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502840.9288564,
"4,8 tỷ VNĐ",Đường Lạc Long Quân phường Xuân La, 50m2, 4, 3, 5, 5, 5,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502842.1036124,
"2,25 tỷ VNĐ",Đường Ngọc Thụy phường Ngọc Thụy, 59m2,, 1, 1, 1, 1,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502843.1348898,
11 tỷ VNĐ,Vương Thừa Vũ, 50m2, 5,, 7,,,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502844.1207519,
"3,2 tỷ VNĐ",Đường Kim Quan phường Thạch Bàn, 36m2,, 1,,,,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502845.2726715,
"6,3 tỷ VNĐ",Đường Phùng Chí Kiên phường Nghĩa Đô, 50m2, 4, 8, 5, 6, 4,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502849.569893,
7 tỷ VNĐ,Kim Giang, 50m2, 4,, 6,,,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502850.8507142,
15 tỷ VNĐ,Gia Thụy, 87m2, 4,, 4, 4,,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502851.8881419,
"17,9 tỷ VNĐ",Đường Phố Vọng phường Đồng Tâm, 86m2, 5, 8, 4, 4, 4,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502852.8811603,
"7,9 tỷ VNĐ",Đường Phúc Đồng phường Phúc Đồng, 43m2, 3, 6, 7, 4, 6,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502854.0929239,
"10,7 tỷ VNĐ",Xa La Phùng Hưng Phúc La, 60m2, 4, 16, 5, 6, 6,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502855.2178855, Đông nam
"12,5 tỷ VNĐ",Trần Hữu Dực, 200m2, 20,, 1, 1,,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502856.2427218,
5 tỷ VNĐ,Đường Âu Cơ phường Quảng An, 40m2, 4, 3, 4, 4, 3,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502857.1966393,
"8,2 tỷ VNĐ",Đường Đê La Thành phường Trung Liệt, 45m2, 3, 7, 6, 6, 8,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502858.1637595,
"3,57 tỷ VNĐ","Trường Lâm, Long Biên, HN", 33m2,,,,,,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502859.3027143,
"3,39 tỷ VNĐ","Nguyễn Văn Linh, Long Biên HN", 40m2,,,,,,10/08/2022,Tin thường,batdongsan_so_com_vn_1670502860.502973,
