price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Ngày đăng,Loại tin,id,Hướng
"4,45 tỷ VNĐ",Đường Đoàn Thị Điểm phường Quốc Tử Giám, 30m2, 5, 3, 4, 4, 3,10/10/2022,Tin thường,batdongsan_so_com_vn_1670480100.261143,
"7,5 tỷ VNĐ",Đường Triều Khúc phường Thanh Xuân Nam, 60m2, 5, 15, 4, 6,,10/10/2022,Tin thường,batdongsan_so_com_vn_1670480103.1540403,
,Đường Nguyễn Văn Cừ phường Gia Thụy, 36m2, 5, 1, 5, 3, 4,10/10/2022,Tin thường,batdongsan_so_com_vn_1670480106.0757601,
"3,5 tỷ VNĐ","Cầu Giấy, Hà NỘi", 35m2, 4, 9, 5, 4,,10/10/2022,Tin thường,batdongsan_so_com_vn_1670480108.367022,
32 tỷ VNĐ,Bán nhà mặt phố Trần Quang Diệu 60 x 8 tầng thang máy, 60m2,,,,,,10/10/2022,Tin thường,batdongsan_so_com_vn_1670480110.7049034,
"2,3 tỷ VNĐ",Đường An Sơn phường Trương Định, 33m2, 5, 1, 3, 2, 3,10/10/2022,Tin thường,batdongsan_so_com_vn_1670480112.3585784,
"1,9 tỷ VNĐ",Đường Cầu Bươu phường Kiến Hưng, 80m2, 10, 2, 12, 2, 2,10/10/2022,Tin thường,batdongsan_so_com_vn_1670480116.635359,
"3,6 tỷ VNĐ",Đường Võng Thị phường Bưởi, 33m2, 4, 3, 4, 3, 3,10/10/2022,Tin thường,batdongsan_so_com_vn_1670480118.8577945,
61 tỷ VNĐ,quancaugiay, 150m2,,,,,,06/12/2020,Tin thường,batdongsan_so_com_vn_1670480121.0733347,
51 tỷ VNĐ,quandongda, 100m2,,,,,,06/12/2020,Tin thường,batdongsan_so_com_vn_1670480123.068957,
61 tỷ VNĐ,quanthanhxuan, 250m2,,,,,,07/12/2020,Tin thường,batdongsan_so_com_vn_1670480125.6238663,
110 tỷ VNĐ,quanthanhxuan, 240m2,,,,,,07/12/2020,Tin thường,batdongsan_so_com_vn_1670480127.7514708,
"109,999999999 tỷ VNĐ",QUẬN CẦU GIẤY, 220m2,,,,,,02/07/2022,Tin thường,batdongsan_so_com_vn_1670480129.9103177,
205 tỷ VNĐ,QUẬN CẦU GIẤY, 400m2,,,,,,02/07/2022,Tin thường,batdongsan_so_com_vn_1670480131.9104707,
135 tỷ VNĐ,QUẬN CẦU GIẤY, 230m2,,,,,,02/07/2022,Tin thường,batdongsan_so_com_vn_1670480134.5883799,
95 tỷ VNĐ,QUẬN CẦU GIẤY, 255m2,,,,,,02/07/2022,Tin thường,batdongsan_so_com_vn_1670480136.8527937,
48 tỷ VNĐ,QUẬN HÀ ĐÔNG, 135m2,,,,,,02/07/2022,Tin thường,batdongsan_so_com_vn_1670480138.9091387,
50 tỷ VNĐ,QUẬN CẦU GIÂY, 150m2,,,,,,02/07/2022,Tin thường,batdongsan_so_com_vn_1670480140.5717032,
"4,365 tỷ VNĐ",Đường Dục Nội phường Dục Tú, 90m2, 6,,,,,10/10/2022,Tin thường,batdongsan_so_com_vn_1670480142.936463,
"6,75 tỷ VNĐ",93 Láng Hạ, 86m2,,,, 2, 2,10/10/2022,Tin thường,batdongsan_so_com_vn_1670480145.4244595, Đông bắc
