price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Ngày đăng,Loại tin,id,Hướng
73 tỷ VNĐ,Đường Hàng Gai phường Hàng Gai, 120m2, 4, 25, 3, 9, 3,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490912.3962076,
4 tỷ VNĐ,Đường Nguyễn Văn Cừ phường Long Biên, 60m2, 4, 10, 5, 4, 4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490913.7982392,
"7,5 tỷ VNĐ",Đường Huỳnh Thúc Kháng phường Láng Hạ, 50m2,, 10, 4, 4, 4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490914.9992163,
"10,2 tỷ VNĐ",Đường Đại Cát phường Cổ Nhuế 1, 55m2, 6, 25, 3, 4,,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490916.1164677,
"21,9 tỷ VNĐ",Đường Nguyễn Khánh Toàn phường Quan Hoa, 110m2, 9, 5, 6, 23, 24,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490917.8369224,
19 tỷ VNĐ,Đường Gia Thượng phường Ngọc Thụy, 80m2, 4, 40, 6, 8, 10,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490919.5621617,
"6,4 tỷ VNĐ",Cầu đơ 4 hà cầu, 55m2, 4, 12, 5, 6, 7,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490922.5611725, Tây bắc
20 tỷ VNĐ,Đường Lê Đại Hành phường Lê Đại Hành, 76m2, 4, 10, 4, 4, 4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490924.8190794,
"9,9 tỷ VNĐ",Đường Tố Hữu, 50m2,,,,,,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490927.1756124,
"6,1 tỷ VNĐ",Đường Đỗ Đức Dục phường Mỹ Đình 2, 48m2, 5,,,,,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490928.9725306,
"10,9 tỷ VNĐ",Đường Nguyễn Văn Cừ phường Bồ Đề, 50m2, 4, 15, 6, 4, 5,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490930.1692648,
"3,9 tỷ VNĐ",Đường việt hưng phường Việt Hưng, 77m2, 16, 20, 1, 3, 2,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490931.7406192,
900 triệu VNĐ,Hùng Vương, 132m2, 6,,,,,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490933.379933,
"17,6 tỷ VNĐ","Phố Lò Đúc, Phường Phạm ĐÌnh Hổ", 85m2, 10, 20, 6, 5, 5,30/09/2022,Tin thường,batdongsan_so_com_vn_1670490934.7195878,
14 tỷ VNĐ,Đường Trần Vỹ phường Mai Dịch, 75m2, 6, 15, 4, 4, 4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490950.6290462,
"1,78 tỷ VNĐ","Hồng Mai, Bạch Mai", 60m2, 4, 9, 2, 2, 2,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490952.4434886,
"9,8 tỷ VNĐ",Đường Trần Vỹ phường Mai Dịch, 60m2, 6, 6, 7, 10, 10,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490953.651437,
"4,7 tỷ VNĐ",Ngô Quyền- Hà Đông, 51m2, 4,,,,,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490954.9447944,
"5,3 tỷ VNĐ",Kiến Hưng- Hà Đông, 50m2, 4,,,,,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490956.1104796,
